name,rating,phone,address,website,rating_quality,price,hotel_id
Torres del Chico,,,"Transversal 20 No 94 – 25, Bogota 110011 Colombia",https://www.tripadvisor.com,,,6115124
The Lost Leprechaun Ecohostel,,,,https://www.tripadvisor.com,,,12184332
Urban Heights,,,"Carrera 4 58 35, Bogota 110231 Colombia",https://www.tripadvisor.com,,144000.0,21389607
Hotel Fontanar Corferias,,,"Calle 25a 37 05, Bogota 111321 Colombia",https://www.tripadvisor.com,,49621.0,12441200
Apartasuites AAA Modelia,,,"Calle 21 81b 25g, Bogota 110931 Colombia",https://www.tripadvisor.com,,148500.0,25170179
Prana House,,,"Avenida el Dorado con Av. Ciudad de Cali Calle 52 C # 85 i 34, Bogota 111071 Colombia",https://www.tripadvisor.com,,108000.0,13238361
Apartamentos Amueblados Bogota,,,"Carrera 14B Con 118 Carrera 18C Con 123, Bogota 110861 Colombia",https://www.tripadvisor.com,,,6577989
Casa,,,"Calle 51 Carrera 16, Bogota 511630 Colombia",https://www.tripadvisor.com,,,12724227
Hotel Familia Real,,,"Carrera 71b No. 49a 26, Bogota 714926 Colombia",https://www.tripadvisor.com,,,7246325
Hotel Casa Shaioo,,,"Diagonal 115a 70b 77, Bogota 111121 Colombia",https://www.tripadvisor.com,,,15244303
Finca Hotel Oasis,,,,https://www.tripadvisor.com,,,24013631
Hotel Golden House Bogota,,,"Carrera 21 # 39A-36, La Soledad Sector Park Way Teusaquillo, Bogota 111311 Colombia",https://www.tripadvisor.com,,,9997783
Terraza Hotel Parque,,,"24a61 Carrera 44, Bogota 111321 Colombia",https://www.tripadvisor.com,,,18210995
Studio 402Your Home In Bogota,,,"Calle 114A No. 19A - 74, Bogota 110111 Colombia",https://www.tripadvisor.com,,,10049133
Hotel Lord Galerias,,,"Carrera 27A No. 53-20, Bogota 333333 Colombia",https://www.tripadvisor.com,,,12929413
Residence Inn by Marriott Bogota,,,"Calle 90 16 30, Bogota 110221 Colombia",https://www.tripadvisor.com,,830519.0,23945107
Hotel Casa Comunicar,,,"Carrera 35 B No. 1F - 08 Bochica Central, Bogota 111631 Colombia",https://www.tripadvisor.com,,,15243867
Apartahotel Dorado Central,,,"Carrera 38 a # 25b 08, Bogota Colombia",https://www.tripadvisor.com,,,21081594
Hostelling International Bogota DC,,,"Carrera 7610, Bogota Colombia",https://www.tripadvisor.com,,,1202332
Apartamentos Adriana,,,,https://www.tripadvisor.com,,,17352416
Hotel Boutique Garcia,,,"Calle 120 No 7 - 50, Bogota 110010 Colombia",https://www.tripadvisor.com,,,6962647
Villa Linda,,,"Carrera 7 42 470, Bogota 110311 Colombia",https://www.tripadvisor.com,,,17352296
Motel Occidental,,,,https://www.tripadvisor.com,,,23781513
La Casa Amarilla,,,"Carrera 3 #12b-89, Bogota 111711 Colombia",https://www.tripadvisor.com,,,19882879
Hotel Suites El Recuerdo,,,"Calle 25a 36 # 36-07, Bogota 111321 Colombia",https://www.tripadvisor.com,,,2667713
Casa Hostal The Garden,,,"Calle 186c 19-32, Bogota 110141 Colombia",https://www.tripadvisor.com,,,13520284
Hotel Casa Shaioo,,,"70b77 Dg. 115A, Bogota 111121 Colombia",https://www.tripadvisor.com,,,15243296
Ghl Style Hotel Los Heroes,,,"Calle 74 15 60, Bogota 110221 Colombia",https://www.tripadvisor.com,,,23266972
El Paramo Hostel,,,Bogota 112021 Colombia,https://www.tripadvisor.com,,,13391624
Black & White Hostel,,,"Carrera 32 A 27-19, Bogota 111321 Colombia",https://www.tripadvisor.com,,,20155159
Hostal Casa Palermo,,,"Calle 45 A Bis No. 19 18, Bogota 111311 Colombia",https://www.tripadvisor.com,,,11797089
Hotel HTL,,,"Calle 17 9 43, Bogota 110321 Colombia",https://www.tripadvisor.com,,137760.0,25180060
Orange Trip,,,"Calle 23B Bis, Bogota 110931 Colombia",https://www.tripadvisor.com,,95000.0,15190728
Hostal Fontanar Prado,,,"Calle 129a 45 35 Prado Veraniego, Bogota 111111 Colombia",https://www.tripadvisor.com,,125000.0,15062588
"Bogota, Acogedor Lugar En El Claret",,,"Carrera 28 Sur # 42-50, Bogota 111811 Colombia",https://www.tripadvisor.com,,,15551362
Tu Hogar Cerca a la Zona T,,,"Calle 77 8-24 Departamento 103, Bogota 111211 Colombia",https://www.tripadvisor.com,,219990.0,12928443
Ayenda 1015 Avenida 26,,,"Carrera 31 25a 86, Bogota 111321 Colombia",https://www.tripadvisor.com,,,14163031
JW Casa Hotel,,,"Calle 114 67-12, Bogota 111121 Colombia",https://www.tripadvisor.com,,,8710984
Hotel El Expositor,,,"Carrera 38 N 25-17, Bogota 111911 Colombia",https://www.tripadvisor.com,,,2667454
Caps Future Rooms - Kensy,,,"Calle 40B Sur # 77A - 10, Bogota 110851 Colombia",https://www.tripadvisor.com,,107000.0,21286532
Casa Turistica Feria Nova,,,"Carrera 78 Nuemero 52A-58, Bogota 110111 Colombia",https://www.tripadvisor.com,,,23226002
Fundanat,,,"Carrera 29 #39b-45 La Soledad, Bogota 111311 Colombia",https://www.tripadvisor.com,,,23781052
Hotel Los Torres & Cia,,,"541 Calle 3 Piso 1 Al Lado Del Parqueadero Cootranscolor Y Transoriente, Bogota 251820 Colombia",https://www.tripadvisor.com,,,23369539
Casa Mutis Bogota,,,"Carrera 24 No. 33A - 56, Bogota 123456 Colombia",https://www.tripadvisor.com,,200000.0,20309173
Hotel Casa Estadia El Dorado,,,"23h14 Carrera 96K, Bogota 110911 Colombia",https://www.tripadvisor.com,,,23832367
Apartment Great Location,,,"Calle 22 a Bis #43 a 25 Apto. 201 Teusaquillo, Bogota 111311 Colombia",https://www.tripadvisor.com,,,16811603
Santa Ana,,,"Carrera 12 # 147 - 57 403, Bogota 110121 Colombia",https://www.tripadvisor.com,,,23317947
Hostal Mao's Lion's,,,"Carrera 4ta#19-59, Bogota 110311 Colombia",https://www.tripadvisor.com,,,23960824
Portofino Motel,,,"Calle 17s 14 31, Bogota 111511 Colombia",https://www.tripadvisor.com,,,17531559
Sonia's Place,,,"Carrera 20 Numero 182- 35 Interior 8 Apartamento 302, Bogota 110141 Colombia",https://www.tripadvisor.com,,,15551323
Casa Morano,,,"Km 3 Via Bogota - Guaymaral Villa Campestre, Bogota 111176 Colombia",https://www.tripadvisor.com,,,19948896
Luxury Suites & Apartments,,,"Calle 22 Bis Numero 43 A -26, Bogota 111321 Colombia",https://www.tripadvisor.com,,,21389027
Clerz Home,,,"Carrera 56 167c 74, Bogota 111156 Colombia",https://www.tripadvisor.com,,,15216941
Hotel calle 26,,,"51-51 Carrera 72b, Bogota 111071 Colombia",https://www.tripadvisor.com,,,23832129
Alegra 51,,,,https://www.tripadvisor.com,,,24963643
Hotel Porton Caney,,,,https://www.tripadvisor.com,,,21491800
Esstudia,,,"Chapinero Carrera 7 # 43 - 23, Bogota 110311 Colombia",https://www.tripadvisor.com,,,23523412
Casa La Sabrosura,,,"2441 Calle 49, Bogota 111311 Colombia",https://www.tripadvisor.com,,,20243939
Dormitorios Loft,,,"Cra 5 No 58 19, Bogota 11001000 Colombia",https://www.tripadvisor.com,,,3849668
Boliving 81,,,"Carrera 14 81 10, Bogota 110221 Colombia",https://www.tripadvisor.com,,,24975255
Villa Candelaria Hostel,,,"Carrera 3 12D - 93, Bogota 111711 Colombia",https://www.tripadvisor.com,,80000.0,12593371
Hotel Boutique Shalom Victoria,,,"11865 Carrera 12, Bogota 110111 Colombia",https://www.tripadvisor.com,,,21504160
King Ambar Hotel,,,"44-36 Calle 22B, Bogota 111321 Colombia",https://www.tripadvisor.com,,,10355367
Hostal Cafe San Bernabe,,,"Calle 42 27a 48, Bogota 111311 Colombia",https://www.tripadvisor.com,,69999.0,19381036
Hotel Kristal Ferial,,,"22a45 Carrera 44 piso 1, Bogota 111321 Colombia",https://www.tripadvisor.com,,81891.0,23342679
Hostal Macondo Bogota,,,"Calle 70 11a 18 Casa, Bogota Colombia",https://www.tripadvisor.com,,96000.0,23776650
The Mural Hostel,,,"Carrera 8 19 31, Bogota 110311 Colombia",https://www.tripadvisor.com,,90000.0,23959884
Hotel Lucitania,,,"Calle 69 9 39, Bogota 110231 Colombia",https://www.tripadvisor.com,,207000.0,23701771
Hotel Corferias Inn,,,"Calle 24d 40 76, Bogota 111321 Colombia",https://www.tripadvisor.com,,,17325154
Casa Hotel Cabrera,,,"Avenida Carrera 9 Numero 117 A 15, Bogota Colombia",https://www.tripadvisor.com,,,2476742
Hotel Casa Mali,,,"Diagonal 30 N. 14 51, Bogota Colombia",https://www.tripadvisor.com,,,5957995
House Bogota,,,"Transversal 75 83c-09, Bogota 111021 Colombia",https://www.tripadvisor.com,,,12541483
Hostal Color Rooms,,,"Carrera 71b # 56-30, Bogota 110831 Colombia",https://www.tripadvisor.com,,,1817445
Hospedaje El Gordo,,,"Carrera 96c 17 B - 22 Fontibon, Bogota 110921 Colombia",https://www.tripadvisor.com,,,13507876
The Happiness - La Felicidad,,,"19 Carrera 77 Torre Apto 703, Bogota 110931 Colombia",https://www.tripadvisor.com,,,17633280
Chia & Candelo H & R,,,"Parque de los Periodistas calle 16 A # 2 - 88, Bogota 110321 Colombia",https://www.tripadvisor.com,,,12824193
Hotel Casa Mia,,,"Carrera 67 45 77 Salitre Greco, Bogota 111321 Colombia",https://www.tripadvisor.com,,,13929953
La Salle Park,,,"4a19 Calle 59a Bis Casa, Bogota 110221 Colombia",https://www.tripadvisor.com,,,17633159
Esstudia 17-4,,,"Calle 17 4 88, Bogota 110321 Colombia",https://www.tripadvisor.com,,,23342271
Casa Platypus,,,"Carrera 3 # 12 F - 28, Bogota 111031 Colombia",https://www.tripadvisor.com,,,17427333
Chez Toi Hostel,,,"Carrera 8B #57-62, Bogota 110231 Colombia",https://www.tripadvisor.com,,,13826913
Casa Disaibis,,,"Calle 113 50 28, Bogota 111111 Colombia",https://www.tripadvisor.com,,,17632856
Suite Eros Hostal,,,"#65-42 sur Carrera 80a Bosa, Bogota 110741 Colombia",https://www.tripadvisor.com,,,17632741
Condominios El Parque,,,"Carrera 12 24 59, Bogota 110311 Colombia",https://www.tripadvisor.com,,,13132246
Dona Maria,,,"Cr 19 # 71 -36, Bogota 111221 Colombia",https://www.tripadvisor.com,,,23224335
Hotel Real Plaza In,,,"Calle 22 N. 43 A-12 Barrio Quinta Paredes, Bogota Colombia",https://www.tripadvisor.com,,,5777100
Casa Ara1,,,"Calle 171 # 55 A 07 Casa, Bogota 111166 Colombia",https://www.tripadvisor.com,,,17632612
,,,"Calle 142 11 86, Bogota 110121 Colombia",https://www.tripadvisor.com,,,12540644
Country 87,,,"AC 15 No. 87-06, Bogota 250055 Colombia",https://www.tripadvisor.com,,,582110
Home sweet Home,,,"Calle 93 72 26, Bogota 110211 Colombia",https://www.tripadvisor.com,,,12540417
,,,"Calle 16i 96g 34, Bogota 110921 Colombia",https://www.tripadvisor.com,,,12591829
Hostal familiar la Alborada,,,"9581 Carrera 68d, Bogota 111121 Colombia",https://www.tripadvisor.com,,,12977493
Las Mandarinas Cowork - Coliving,,,"Carrera 13 52a 16, Bogota 110311 Colombia",https://www.tripadvisor.com,,,23701139
Hotel Bogota Airport,,,"24f9 Carrera 102, Bogota 110911 Colombia",https://www.tripadvisor.com,,,23932791
Ayenda Victoria 26 1020,,,"Barrio Teusaquillo Calle 34 28 69, Bogota 111311 Colombia",https://www.tripadvisor.com,,,23418131
Casa La Estancia,,,"Carrera 43a Nro. 22a bis-07, Bogota 110010 Colombia",https://www.tripadvisor.com,,114000.0,12951767
Apart Estudios Charles52,,,"Calle 52 19 06, Bogota 111311 Colombia",https://www.tripadvisor.com,,,21232112
Hotel Windsor Castle,,,"Calle 10 25 37, Bogota 111411 Colombia",https://www.tripadvisor.com,,,13286040
,,,"Calle 12 3 63, Bogota 111711 Colombia",https://www.tripadvisor.com,,,19998159
Paskana Hotel,,,"Avenida Carrera 9 n. 117- 15, Bogota 1 Colombia",https://www.tripadvisor.com,,,1224744
Casa Bogota,,,"Calle 65 20 40 Chapinero, Bogota 111221 Colombia",https://www.tripadvisor.com,,,15086204
Hotel-Monti,,,"Carrera 19 39a 18 Barrio La Soledad, Bogota 111311 Colombia",https://www.tripadvisor.com,,,17632163
Sam65,,,,https://www.tripadvisor.com,,,23341303
Donde Emi,,,"Calle 7A BIS 79D 31 Edificio Plaza del Moro 308, Bogota 110821 Colombia",https://www.tripadvisor.com,,,15231885
Apartamentos Chapineros Alto,,,"624 Calle 51 San Remo, Bogota 110311 Colombia",https://www.tripadvisor.com,,,17632063
Hotel Casa Britania,,,"Cra 21 No 54 - 24, Bogota 111311 Colombia",https://www.tripadvisor.com,,,16851881
Velbelt Casa de Huespedes,,,"Calle 77 no. 14-47 4to Piso, Bogota 111031 Colombia",https://www.tripadvisor.com,,,12951498
Pontenovo,,,,https://www.tripadvisor.com,,,12539999
Habitacion Constanza,,,,https://www.tripadvisor.com,,,12308518
,,,"Diagona 33 No 14-44, Bogota 110010 Colombia",https://www.tripadvisor.com,,,6985096
Home in Bogota,,,"Barrio Chapinero Calle 51A N° 16 - 27, Bogota 110231 Colombia",https://www.tripadvisor.com,,,12514217
Koi Luxury Hotel & Spa,,,"Carrera 15 83 38 Piso 2, Bogota 110221 Colombia",https://www.tripadvisor.com,,,21506127
Apartamento a 15 minutos Aeropuerto,,,,https://www.tripadvisor.com,,,23906714
Casa Hotel Consultravel,,,"Carrera 45 Numero 24B 09, Bogota 111321 Colombia",https://www.tripadvisor.com,,,23713360
Petunia,,,"Carrera 19 No. 71a-39, Bogota 110001 Colombia",https://www.tripadvisor.com,,,5544763
Hostal El Baul,,,"Carrera 18a 39b 17, Bogota 111311 Colombia",https://www.tripadvisor.com,,,13491290
Casa Hotel Bogota,,,"Calle 22b 44a 67, Bogota 111321 Colombia",https://www.tripadvisor.com,,,6984757
Casa Oca Hostal,,,"Carrera 38 # 25B-86, Bogota 111321 Colombia",https://www.tripadvisor.com,,,13516862
Hotel Bosque 63,,,"6915 Calle 63d Bosque Popular, Bogota 111061 Colombia",https://www.tripadvisor.com,,,23674970
Ayenda 1013 Embajada Americana,,,"Calle 22 Bis # 43 B - 05, Bogota 110931 Colombia",https://www.tripadvisor.com,,,13568121
Alto 61 Apartamentos,,,"Calle 61 3B-08, Bogota 110231 Colombia",https://www.tripadvisor.com,,,16731185
Hotel Casa Mali Centro Internacional,,,"Calle 30 No 14-49, Bogota 110010 Colombia",https://www.tripadvisor.com,,,6701499
,,,"Usaquen Carrera 7 # 120A-40, Bogota 110111 Colombia",https://www.tripadvisor.com,,90000.0,17707431
Hotel Paraiso Azul,,,"Calle 145 N 92 73, Bogota 111161 Colombia",https://www.tripadvisor.com,,,21204855
Hotel Federman Park,,,"Carrera 37 57a 64, Bogota 111321 Colombia",https://www.tripadvisor.com,,135000.0,20125650
Prisma Hostel,,,"Carrera 4 1188, Bogota 111711 Colombia",https://www.tripadvisor.com,,74900.0,24831447
Hotel Las Colonias,,,"Carrera 19a 12 63, Bogota 111411 Colombia",https://www.tripadvisor.com,,112500.0,21101964
Museo Parque Central Bavaria,,,"Cra 13 A 28-21 Edificio Torre Alta, Bogota 110311 Colombia",https://www.tripadvisor.com,,,23210943
La Soledad La Mejor Ubicacion de Bogota,,,"Calle 43 N 27A 34 Apto 101, Bogota 100001 Colombia",https://www.tripadvisor.com,,,17631209
Hotelcasanormandia,,,"51-53 Carrera 72b, Bogota 110611 Colombia",https://www.tripadvisor.com,,,23700293
Hotel Guamo Plaza,,,"Calle 11 # 12-04 Barrio Centro, Bogota 733540 Colombia",https://www.tripadvisor.com,,,21179942
Cecilia Garcia Artunduaga,,,"Calle 124 19 a 57 apto302 Edificio Parque 124, Bogota 110111 Colombia",https://www.tripadvisor.com,,,14030598
Tenda,,,"Calle 159 #7D-50, Bogota 110131 Colombia",https://www.tripadvisor.com,,,13799068
Hotel JVC,,,"Calle 24D No 43A 05, Bogota 123456 Colombia",https://www.tripadvisor.com,,,21509414
Hotel Casa Botero,,,"Calle 55 71 04, Bogota 111071 Colombia",https://www.tripadvisor.com,,,21507150
,,,"Calle 17 No. 13- 15 Ubicados en Las Gradas Frente Al Hospital Eduardo Santos la Union, Bogota 110221 Colombia",https://www.tripadvisor.com,,,21507165
,,,"Calle 51a 16 45, Bogota 111311 Colombia",https://www.tripadvisor.com,,,15213350
Hostal Agora Palermo,,,"Carrera 20 45a 28, Bogota 111311 Colombia",https://www.tripadvisor.com,,,21282486
Canadian House Bogota Airport,,,,https://www.tripadvisor.com,,,23204422
Hotel San Angel Corferias,,,"Calle 22 Bis #43B-56, Bogota 111321 Colombia",https://www.tripadvisor.com,,,19276446
Vivero by Fadagi,,,"Calle 23 J Bis No. 98 - 21, Bogota 110911171 Colombia",https://www.tripadvisor.com,,,15521760
Rincon De Lo Antiguo,,,"Calle 136 11b 28 Apto 101, Bogota 110121 Colombia",https://www.tripadvisor.com,,,16910437
Hotel Trycolor,,,"Calle 9 1-56, Bogota Colombia",https://www.tripadvisor.com,,,23693120
Hotel Quintas de Bogota,,,"44a19 Calle 22 Bis Teusaquillo, Bogota 111321 Colombia",https://www.tripadvisor.com,,,13567115
,,,"Carrera 9a 60 11, Bogota 110231 Colombia",https://www.tripadvisor.com,,,17707496
La Casa de Rimpo Bogota Casa - Hotel,,,"Calle 39 Bis 29-57, Bogota 111311 Colombia",https://www.tripadvisor.com,,,21127840
Agora Inn Hotel,,,,https://www.tripadvisor.com,,,25081744
Hotel Hyntiva,,,"Carrera 98 17 36, Bogota 110921 Colombia",https://www.tripadvisor.com,,,15264244
Hotel FW,,,"Carrera 73a 55-43, Bogota 111071 Colombia",https://www.tripadvisor.com,,,21507765
Casa Ara,,,"Calle 171 N.55 A, 22 Interior 12, Bogota 110111 Colombia",https://www.tripadvisor.com,,,17707210
Gold House JJ,,,"Av Boyaca #75 - 26, Bogota Colombia",https://www.tripadvisor.com,,,23673538
Utopiabio,,,"Km 11 Via Choachi Vereda el Verjon Bajo- Finca Utopiabio, Bogota 110321 Colombia",https://www.tripadvisor.com,,,12688345
Moraldur,,,"Cra. 96h #16i-18, Bogota 110911 Colombia",https://www.tripadvisor.com,,49990.0,12820384
Hotel Punto 100,,,"100-31 Calle 17 Piso 2 y 3, Bogota 110921 Colombia",https://www.tripadvisor.com,,,23698455
Fardo Hostal,,,"Calle 77 13 30, Bogota 110221 Colombia",https://www.tripadvisor.com,,84692.0,20587375
Aloha Hostel,,,"Carrera 7A 130B 15, Bogota 101001 Colombia",https://www.tripadvisor.com,,93790.0,19914299
Bogota Hostel & Hostal,,,"Cl. 48 #72-10, Bogota 111071 Colombia",https://www.tripadvisor.com,,117177.0,17784300
Touristic House,,,"Barrio Nicolas De Federman Carrera 47 21, Bogota 111321 Colombia",https://www.tripadvisor.com,,,23313298
Hotel La Casa Del Montanista,,,"Carrera 3 9 36, Bogota 111711 Colombia",https://www.tripadvisor.com,,80000.0,17784313
Ayenda Dorado Boutique,,,"Carrera 81 23 F 05, Bogota 110931 Colombia",https://www.tripadvisor.com,,137252.0,23673469
Apartamentos Facile,,,"Calle 97 21 62, Bogota 110221 Colombia",https://www.tripadvisor.com,,240200.0,23179305
Hotel Quinta Paredes Inn,,,"Carrera 40 No. 22-69, Bogota 111611 Colombia",https://www.tripadvisor.com,,,10043392
Golden House,,,"81a45 Calle 23, Bogota 110931 Colombia",https://www.tripadvisor.com,,,12820736
Casa Bogotana,,,"Carrera 46 165 29, Bogota 111156 Colombia",https://www.tripadvisor.com,,124028.0,17758358
Apartahotel Ana Lu,,,"Carrera 44a 22b 06, Bogota 111321 Colombia",https://www.tripadvisor.com,,,21178704
Hotel Confort House,,,"Carrera 40 No. 22B - 17, Bogota Colombia",https://www.tripadvisor.com,,,7857286
Apartaestudios Dorado,,,,https://www.tripadvisor.com,,,25056634
Hotel Casa Maconglo,,,"Calle 63 N° 69 - 20, Bogota 11001000 Colombia",https://www.tripadvisor.com,,,21101370
Casa Hotel Amanda,,,"Carrera 13 113 - 58 Santa Barbara, Bogota 111511 Colombia",https://www.tripadvisor.com,,,7059819
Alegra Apartahotel,,,,https://www.tripadvisor.com,,119100.0,23441506
Ayenda 1051 Central Park,,,"44C9 Calle 22b, Bogota 111321 Colombia",https://www.tripadvisor.com,,,20924544
Hostal Monserrate,,,"Carrera 18 # 57-35, Bogota 111311 Colombia",https://www.tripadvisor.com,,,10788710
Hospedaje Galerias,,,"Calle 50 23 19, Bogota 111311 Colombia",https://www.tripadvisor.com,,,15263457
Casa De Huespedes Victoria,,,"Calle 147 7a 65 Casa 13, Bogota 110131 Colombia",https://www.tripadvisor.com,,,15289171
Hotel Colonial Internacional,,,"Carrera 82 N° 25c - 88, Bogota 110931 Colombia",https://www.tripadvisor.com,,159500.0,23148840
Hotel El Marquez De San Rafael,,,"Carrera 12 76, Bogota 111511 Colombia",https://www.tripadvisor.com,,,6440758
Casa Teleios 109,,,"Calle 109 Carrera 14B No 109 63, Bogota 110121 Colombia",https://www.tripadvisor.com,,,15237613
Casa Reina Hostel,,,"Carrera 4 11 78, Bogota 111711 Colombia",https://www.tripadvisor.com,,,19892223
Apartaestudios Margarita,,,"Carrera 15 79 56 Apto 201, Bogota 110221 Colombia",https://www.tripadvisor.com,,,21409485
Londres,,,"Calle 93 72 20 Pontenovo Apto 806, Bogota 111121 Colombia",https://www.tripadvisor.com,,,14800150
Hostel Santa Anita,,,"Carrera 27 5c 04, Bogota 111411 Colombia",https://www.tripadvisor.com,,,17551827
Ayenda 1021 Casa Blanca,,,"Carrera 71b 53 82, Bogota 110011 Colombia",https://www.tripadvisor.com,,,15134309
Orange Wild,,,"24D27 Cra. 80A, Bogota 110931 Colombia",https://www.tripadvisor.com,,90000.0,20302568
Hotel Tesla,,,"Av. Boyacá N° 75 – 02, Bogota Colombia",https://www.tripadvisor.com,,200977.0,24006426
Hotel Casa Baquero,,,"Calle 17 # 97-46, Bogota 110921 Colombia",https://www.tripadvisor.com,,98000.0,13821315
Gaman Hotel's,,,"Cl 25 Bis 39-32, Bogota 111311 Colombia",https://www.tripadvisor.com,,,12998967
Bogo - 64,,,"Calle 64 5 02, Bogota 110231 Colombia",https://www.tripadvisor.com,,,15749784
Hostal La Candelaria,,,"Calle 12f 250, Bogota 250055 Colombia",https://www.tripadvisor.com,,129990.0,12974002
Travel Mind Hostel,,,"Carrera 19 79a 19 Apto 203, Bogota 110221 Colombia",https://www.tripadvisor.com,,,17551559
La Gran Via 2,,,,https://www.tripadvisor.com,,,23519201
Eco Boutique Torre II,,,"Calle 36 18 40, Bogota 111311 Colombia",https://www.tripadvisor.com,,,14799743
Apartasuites Terrano,,,"Calle 25bbis No 43-42, Bogota 110311 Colombia",https://www.tripadvisor.com,,,6518853
Axe Hospedaje Modelia,,,,https://www.tripadvisor.com,,,23360773
Casa Boutique Domus Nostras,,,"Carrera 4a 57 62, Bogota 110311 Colombia",https://www.tripadvisor.com,,,12973649
Norte Bogota Orquideas,,,"Calle 159 No. 17, Bogota 111156 Colombia",https://www.tripadvisor.com,,,18192697
Hotel Galeria Imperial,,,"Carrera 16, Bogota 111311 Colombia",https://www.tripadvisor.com,,,12999169
Hotel Casa Fortel,,,"Calle 22b 44c 09, Bogota 111321 Colombia",https://www.tripadvisor.com,,,23594505
Hotel Centro Vacacional El Palmar,,,,https://www.tripadvisor.com,,,21151270
CM Suite,,,"Cra 22 No 85A-72, Bogota 110010 Colombia",https://www.tripadvisor.com,,,7649834
Opciones El Turista,,,"Calle 65a 13 10 Apto 201, Bogota 110231 Colombia",https://www.tripadvisor.com,,,10350079
Casa Parkway,,,"Parkway La Soledad Carrera 24 # 35-71, Bogota 111311 Colombia",https://www.tripadvisor.com,,,19247214
Hotel Escuela Cun,,,"Av Caracas 60bis 47 28, Bogota 110231 Colombia",https://www.tripadvisor.com,,,12535972
Vive Tu Estancia Con Nosotros En Bta,,,"Carrera 24 63b 14, Bogota 111221 Colombia",https://www.tripadvisor.com,,,18193565
Casa Portal Norte,,,"45-76 Calle 174a, Bogota 111166 Colombia",https://www.tripadvisor.com,,,15364600
Hotel Turistico Rio,,,"Carrera 5 16a 97, Bogota 250040 Colombia",https://www.tripadvisor.com,,,12844291
Hotel Ilusiones,,,"Calle 48 9 16, Bogota 110311 Colombia",https://www.tripadvisor.com,,,23516810
Habitacion En Apto Bogota,,,"Calle 45 Carrera 45 #45-71 Interior Apto 404 Rafael Nuñez Vetapa, Bogota 111321 Colombia",https://www.tripadvisor.com,,,23439493
Casa Hotel Arte Bogota,,,"Calle 82 Casa, Bogota 110211 Colombia",https://www.tripadvisor.com,,,21510717
Habitacion En Bogota Alhambra,,,"Calle 118 50a 11, Bogota 111111 Colombia",https://www.tripadvisor.com,,,15467154
Hotel Madeleine,,,"Carrera 43b No 22/a-70, Bogota 111941 Colombia",https://www.tripadvisor.com,,,2428633
72 Hub,,,"Calle 72 con Carrera 24, Bogota 111221 Colombia",https://www.tripadvisor.com,,,21401318
Aparta-Hotel Villa Ines,,,"Carrera 37 NO. 2A-93, Bogota 11001 Colombia",https://www.tripadvisor.com,,,12278124
Motel Piramides De Cristal,,,"Calle 60 Ndeg 14A 16, Bogota 111221 Colombia",https://www.tripadvisor.com,,59990.0,12970517
Apartahotel Boutique Central,,,"Carrera 36 25b 12, Bogota 111321 Colombia",https://www.tripadvisor.com,,150000.0,12713712
Hotel Ayenda Bioma 1010,,,"Calle 13 81b 33, Bogota Colombia",https://www.tripadvisor.com,,71757.0,23334427
Casa Normandia Hotel,,,"Carrera 71B #53-82, Bogota 111071 Colombia",https://www.tripadvisor.com,,130000.0,15132706
Hotel American Visa Tower,,,,https://www.tripadvisor.com,,274500.0,23979237
Hotel Bogota Central,,,,https://www.tripadvisor.com,,,25085029
Casa Sussy Arte y Cultura,,,"Calle 10 2 75 Apto 301, Bogota 110821 Colombia",https://www.tripadvisor.com,,,14000888
Hotel San Jose Real de la 38,,,"Carrera 7 - 18, Bogota 111711 Colombia",https://www.tripadvisor.com,,,9603125
Soho 93,,,"Calle 93a 9 88, Bogota 110221 Colombia",https://www.tripadvisor.com,,,15852326
Hogar de Paso Soleec,,,,https://www.tripadvisor.com,,,23439695
Apartahotel Santa Barbara III,,,"Carrera 12 # 118-63, Bogota 110121 Colombia",https://www.tripadvisor.com,,69479.0,7648463
Home Vicaly - Hostal,,,"Carrera 8 15 37, Bogota 110321 Colombia",https://www.tripadvisor.com,,,18218055
Hostal Arias Bogota,,,"Carrera 49 Calle 95 -40, Bogota 111211 Colombia",https://www.tripadvisor.com,,,12483128
Hotel Galeria Real,,,,https://www.tripadvisor.com,,,23207051
Casa Roman,,,"Krr 74 N 25D-08, Bogota 110931 Colombia",https://www.tripadvisor.com,,,17783115
Donde Juli,,,"Ave Calle 170 Calle 167 bis # 54C-12 Apto 401, Bogota 111156 Colombia",https://www.tripadvisor.com,,,17677781
LondonHouse Habitaciones,,,"Cra. 103b #152 C 66, Suba Edificio Milentto, Bogota 111161 Colombia",https://www.tripadvisor.com,,,15054627
Hotel Boutique Superior,,,"Calle 24 A no. 44 - 28, Bogota 111321 Colombia",https://www.tripadvisor.com,,,8470879
Casa de Campo Bogota,,,"Via La Calera Bogota-La Calera, Bogota 215454 Colombia",https://www.tripadvisor.com,,,17703238
"Best Location, Best Choice",,,,https://www.tripadvisor.com,,,23360758
Alegra Apartahotel,,,,https://www.tripadvisor.com,,,23440562
Aeroenlace,,,"Autopista Norte Kilometro 16, Lote 13, Hangar Aeroenlace Kilometro 16, Lote 13, Hangar Aeroenlace, Bogota 111176 Colombia",https://www.tripadvisor.com,,,17522955
Hotel Imperial,,,"Calle 52a 73a 42, Bogota 110011 Colombia",https://www.tripadvisor.com,,,21174668
Hostal El Plaza,,,"Carrera 6 No 26 B 61, Bogota Colombia",https://www.tripadvisor.com,,,19194453
